TyreId,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
2017224132.00,341.00,20101209.00,1012090152.00,9.00,1.00,1.00,1.00,1.00,62.00,18.00,28.00,-19.00,37.00,44.00,379.00
2017224139.00,341.00,20101209.00,1012090144.00,0.00,1.00,1.00,0.00,0.00,123.00,93.00,32.00,-23.00,50.00,61.00,-1.00
2017224139.00,341.00,20101209.00,1012090144.00,9.00,1.00,1.00,1.00,1.00,94.00,74.00,34.00,-28.00,48.00,50.00,43.00
2017224139.00,341.00,20101209.00,1012090144.00,0.00,1.00,1.00,0.00,0.00,139.00,134.00,41.00,-24.00,60.00,47.00,-1.00
2017224609.00,341.00,20101209.00,1012090162.00,9.00,1.00,1.00,1.00,1.00,126.00,64.00,45.00,-7.00,69.00,34.00,146.00
2017224616.00,341.00,20101209.00,1012090163.00,0.00,1.00,1.00,0.00,0.00,146.00,121.00,35.00,-6.00,40.00,45.00,-1.00
2017224616.00,341.00,20101209.00,1012090163.00,9.00,1.00,1.00,1.00,1.00,104.00,62.00,39.00,-9.00,43.00,44.00,120.00
2017224647.00,341.00,20101209.00,1012090151.00,9.00,1.00,1.00,1.00,1.00,66.00,41.00,45.00,-19.00,72.00,33.00,342.00
2017224652.00,341.00,20101209.00,1012090139.00,0.00,1.00,1.00,0.00,0.00,108.00,98.00,28.00,-10.00,29.00,34.00,-1.00
2017224652.00,341.00,20101209.00,1012090139.00,9.00,1.00,1.00,1.00,1.00,59.00,43.00,35.00,-14.00,36.00,33.00,115.00
2017224661.00,341.00,20101209.00,1012090146.00,9.00,1.00,1.00,1.00,1.00,73.00,39.00,44.00,-17.00,52.00,47.00,112.00
2017229091.00,341.00,20101209.00,1012090145.00,9.00,1.00,1.00,1.00,1.00,86.00,58.00,31.00,-20.00,47.00,35.00,144.00
2017229123.00,341.00,20101209.00,1012090137.00,0.00,1.00,1.00,0.00,0.00,129.00,111.00,36.00,-5.00,42.00,39.00,-1.00
2017229123.00,341.00,20101209.00,1012090137.00,9.00,1.00,1.00,1.00,1.00,61.00,45.00,36.00,-6.00,40.00,41.00,127.00
2017229125.00,341.00,20101209.00,1012090140.00,0.00,1.00,1.00,0.00,0.00,124.00,105.00,32.00,-14.00,32.00,45.00,-1.00
2017229125.00,341.00,20101209.00,1012090140.00,9.00,1.00,1.00,1.00,1.00,27.00,10.00,35.00,-16.00,29.00,36.00,331.00
2017229131.00,341.00,20101209.00,1012090149.00,0.00,1.00,1.00,0.00,0.00,125.00,95.00,55.00,-9.00,59.00,48.00,-1.00
2017229131.00,341.00,20101209.00,1012090149.00,9.00,1.00,1.00,1.00,1.00,97.00,75.00,61.00,-8.00,66.00,48.00,414.00
2017229303.00,341.00,20101209.00,1012090160.00,0.00,1.00,1.00,0.00,0.00,121.00,98.00,64.00,-9.00,67.00,42.00,-1.00
2017229303.00,341.00,20101209.00,1012090160.00,9.00,1.00,1.00,1.00,1.00,77.00,65.00,59.00,-13.00,66.00,46.00,478.00
2017229306.00,341.00,20101209.00,1012090147.00,9.00,1.00,1.00,1.00,1.00,138.00,63.00,38.00,-17.00,40.00,38.00,381.00
2017229323.00,341.00,20101209.00,1012090156.00,9.00,1.00,1.00,1.00,1.00,68.00,51.00,33.00,-19.00,32.00,39.00,115.00
2017229332.00,341.00,20101209.00,1012090150.00,9.00,1.00,1.00,1.00,1.00,56.00,37.00,31.00,-16.00,50.00,35.00,65.00
2017024248.00,353.00,20101209.00,1012090164.00,0.00,1.00,1.00,0.00,0.00,120.00,115.00,24.00,-1.00,33.00,36.00,-1.00
2017024248.00,353.00,20101209.00,1012090164.00,0.00,1.00,1.00,0.00,0.00,107.00,88.00,33.00,-5.00,37.00,55.00,-1.00
2017024248.00,353.00,20101209.00,1012090164.00,0.00,1.00,1.00,0.00,0.00,109.00,88.00,27.00,4.00,28.00,74.00,-1.00
2017024248.00,353.00,20101209.00,1012090208.00,9.00,1.00,1.00,1.00,1.00,85.00,66.00,28.00,-17.00,37.00,65.00,120.00
2017029752.00,353.00,20101209.00,1012090173.00,9.00,1.00,1.00,1.00,1.00,94.00,55.00,43.00,-15.00,22.00,47.00,243.00
2017029764.00,353.00,20101209.00,1012090191.00,9.00,1.00,1.00,1.00,1.00,87.00,54.00,48.00,-10.00,45.00,41.00,480.00
2017029765.00,353.00,20101209.00,1012090178.00,9.00,1.00,1.00,1.00,1.00,47.00,12.00,29.00,-10.00,65.00,30.00,99.00
2017029768.00,353.00,20101209.00,1012090192.00,9.00,1.00,1.00,1.00,1.00,67.00,35.00,53.00,-15.00,74.00,37.00,126.00
2017029788.00,353.00,20101209.00,1012090189.00,9.00,1.00,1.00,1.00,1.00,74.00,18.00,40.00,-12.00,51.00,31.00,168.00
2017029809.00,353.00,20101209.00,1012090198.00,9.00,1.00,1.00,1.00,1.00,68.00,60.00,39.00,-18.00,48.00,51.00,384.00
2017029809.00,353.00,20101209.00,1012090198.00,0.00,1.00,1.00,0.00,0.00,114.00,97.00,36.00,-14.00,36.00,51.00,-1.00
2017029819.00,353.00,20101209.00,1012090184.00,0.00,1.00,1.00,0.00,0.00,165.00,131.00,57.00,-20.00,41.00,63.00,-1.00
2017029819.00,353.00,20101209.00,1012090184.00,0.00,1.00,1.00,0.00,0.00,125.00,100.00,50.00,-16.00,44.00,48.00,-1.00
2017029819.00,353.00,20101209.00,1012090207.00,9.00,1.00,1.00,1.00,1.00,81.00,56.00,42.00,-25.00,62.00,26.00,601.00
2017224140.00,353.00,20101209.00,1012090193.00,9.00,1.00,1.00,1.00,1.00,103.00,53.00,40.00,-9.00,40.00,52.00,71.00
2017224141.00,353.00,20101209.00,1012090186.00,9.00,1.00,1.00,1.00,1.00,67.00,37.00,36.00,-11.00,55.00,41.00,437.00
2017224584.00,353.00,20101209.00,1012090187.00,9.00,1.00,1.00,1.00,1.00,98.00,75.00,28.00,6.00,53.00,36.00,133.00
2017224596.00,353.00,20101209.00,1012090174.00,0.00,1.00,1.00,0.00,0.00,143.00,109.00,24.00,-20.00,55.00,32.00,-1.00
2017224596.00,353.00,20101209.00,1012090174.00,9.00,1.00,1.00,1.00,1.00,121.00,84.00,25.00,-22.00,55.00,62.00,65.00
2017224596.00,353.00,20101209.00,1012090174.00,0.00,1.00,1.00,0.00,0.00,141.00,103.00,39.00,-16.00,58.00,68.00,-1.00
2017224599.00,353.00,20101209.00,1012090194.00,9.00,1.00,1.00,1.00,1.00,65.00,43.00,39.00,-18.00,45.00,36.00,94.00
2017224603.00,353.00,20101209.00,1012090185.00,9.00,1.00,1.00,1.00,1.00,72.00,45.00,28.00,-21.00,35.00,40.00,207.00
2017224621.00,353.00,20101209.00,1012090196.00,9.00,1.00,1.00,1.00,1.00,65.00,54.00,33.00,-16.00,42.00,58.00,400.00
2017224635.00,353.00,20101209.00,1012090195.00,9.00,1.00,1.00,1.00,1.00,110.00,83.00,33.00,-5.00,52.00,31.00,279.00
2017224650.00,353.00,20101209.00,1012090182.00,9.00,1.00,1.00,1.00,1.00,76.00,42.00,31.00,-16.00,43.00,53.00,277.00
2017224653.00,353.00,20101209.00,1012090188.00,9.00,1.00,1.00,1.00,1.00,90.00,66.00,26.00,-13.00,61.00,40.00,217.00
2017229090.00,353.00,20101209.00,1012090168.00,9.00,1.00,1.00,1.00,1.00,43.00,19.00,40.00,-9.00,48.00,40.00,115.00
2017229095.00,353.00,20101209.00,1012090169.00,9.00,1.00,1.00,1.00,1.00,69.00,31.00,36.00,-12.00,37.00,43.00,261.00
2017229105.00,353.00,20101209.00,1012090172.00,9.00,1.00,1.00,1.00,1.00,91.00,61.00,18.00,-10.00,51.00,42.00,46.00
2017229115.00,353.00,20101209.00,1012090183.00,9.00,1.00,1.00,1.00,1.00,88.00,58.00,41.00,-9.00,36.00,58.00,306.00
2017229118.00,353.00,20101209.00,1012090175.00,9.00,1.00,1.00,1.00,1.00,70.00,55.00,29.00,-14.00,55.00,50.00,207.00
2017229134.00,353.00,20101209.00,1012090167.00,9.00,1.00,1.00,1.00,1.00,87.00,69.00,29.00,-9.00,57.00,53.00,155.00
2017229135.00,353.00,20101209.00,1012090180.00,9.00,1.00,1.00,1.00,1.00,90.00,71.00,35.00,-14.00,29.00,33.00,186.00
2017229140.00,353.00,20101209.00,1012090181.00,9.00,1.00,1.00,1.00,1.00,109.00,75.00,37.00,-10.00,44.00,31.00,274.00
2017229144.00,353.00,20101209.00,1012090179.00,9.00,1.00,1.00,1.00,1.00,94.00,71.00,26.00,-7.00,45.00,51.00,196.00
2017229294.00,353.00,20101209.00,1012090165.00,9.00,1.00,1.00,1.00,1.00,91.00,63.00,44.00,8.00,42.00,48.00,97.00
2017229313.00,353.00,20101209.00,1012090176.00,9.00,1.00,1.00,1.00,1.00,75.00,34.00,30.00,-14.00,28.00,62.00,108.00
2017229314.00,353.00,20101209.00,1012090171.00,9.00,1.00,1.00,1.00,1.00,94.00,77.00,38.00,-4.00,35.00,33.00,240.00
2017229314.00,353.00,20101209.00,1012090171.00,0.00,1.00,1.00,0.00,0.00,118.00,96.00,44.00,-2.00,37.00,69.00,-1.00
2017229315.00,353.00,20101209.00,1012090190.00,9.00,1.00,1.00,1.00,1.00,98.00,76.00,31.00,-8.00,53.00,59.00,231.00
2017229316.00,353.00,20101209.00,1012090177.00,9.00,1.00,1.00,1.00,1.00,115.00,74.00,49.00,-12.00,49.00,56.00,528.00
2017229316.00,353.00,20101209.00,1012090177.00,0.00,1.00,1.00,0.00,0.00,130.00,96.00,42.00,-9.00,38.00,51.00,-1.00
2017229329.00,353.00,20101209.00,1012090170.00,9.00,1.00,1.00,1.00,1.00,65.00,35.00,44.00,-16.00,29.00,52.00,271.00
2016796242.00,340.00,20101216.00,1012152042.00,9.00,1.00,1.00,1.00,1.00,56.00,23.00,37.00,-46.00,52.00,42.00,361.00
2016796242.00,340.00,20101216.00,1012152042.00,0.00,1.00,1.00,0.00,0.00,125.00,96.00,48.00,-44.00,51.00,36.00,-1.00
2016796389.00,340.00,20101216.00,1012160006.00,9.00,1.00,1.00,1.00,1.00,132.00,77.00,43.00,7.00,35.00,52.00,106.00
2016810033.00,340.00,20101216.00,1012160010.00,9.00,1.00,1.00,1.00,1.00,68.00,17.00,39.00,-23.00,52.00,43.00,322.00
2016810044.00,340.00,20101216.00,1012160013.00,9.00,1.00,1.00,1.00,1.00,61.00,35.00,21.00,-13.00,25.00,41.00,206.00
2016810073.00,340.00,20101216.00,1012152045.00,0.00,1.00,1.00,0.00,0.00,69.00,31.00,42.00,-123.00,59.00,53.00,-1.00
2016810073.00,340.00,20101216.00,1012152045.00,0.00,1.00,1.00,1.00,0.00,79.00,52.00,46.00,14.00,97.00,51.00,255.00
2016810073.00,340.00,20101216.00,1012152045.00,0.00,1.00,1.00,1.00,0.00,113.00,85.00,50.00,25.00,104.00,62.00,243.00
2016859791.00,340.00,20101216.00,1012160007.00,9.00,1.00,1.00,1.00,1.00,106.00,54.00,34.00,-17.00,55.00,34.00,378.00
2016859795.00,340.00,20101217.00,1012171092.00,9.00,1.00,1.00,1.00,1.00,54.00,32.00,43.00,-32.00,57.00,75.00,200.00
2016859797.00,340.00,20101216.00,1012160016.00,9.00,1.00,1.00,1.00,1.00,46.00,30.00,25.00,-15.00,32.00,32.00,148.00
2016859800.00,340.00,20101216.00,1012160011.00,0.00,1.00,1.00,0.00,0.00,131.00,94.00,25.00,-4.00,52.00,53.00,-1.00
2016859800.00,340.00,20101216.00,1012160011.00,0.00,1.00,1.00,0.00,0.00,154.00,120.00,33.00,-5.00,54.00,39.00,-1.00
2016859807.00,340.00,20101216.00,1012160020.00,9.00,1.00,1.00,1.00,1.00,95.00,53.00,36.00,-13.00,42.00,60.00,412.00
2016859815.00,340.00,20101216.00,1012152041.00,9.00,1.00,1.00,1.00,1.00,32.00,6.00,28.00,-3.00,54.00,60.00,155.00
2016859830.00,340.00,20101216.00,1012152039.00,9.00,1.00,1.00,1.00,1.00,88.00,55.00,36.00,-13.00,48.00,40.00,382.00
2016859831.00,340.00,20101217.00,1012171089.00,0.00,1.00,1.00,0.00,0.00,128.00,98.00,51.00,9.00,80.00,83.00,-1.00
2016859831.00,340.00,20101217.00,1012171089.00,9.00,1.00,1.00,1.00,1.00,128.00,70.00,51.00,4.00,86.00,51.00,382.00
2016859833.00,340.00,20101216.00,1012160009.00,9.00,1.00,1.00,1.00,1.00,98.00,59.00,66.00,-58.00,86.00,49.00,614.00
2016859841.00,340.00,20101216.00,1012160017.00,9.00,1.00,1.00,1.00,1.00,111.00,85.00,54.00,-19.00,44.00,54.00,229.00
2016859843.00,340.00,20101217.00,1012171091.00,9.00,1.00,1.00,1.00,1.00,52.00,28.00,36.00,-58.00,46.00,69.00,553.00
2016859844.00,340.00,20101216.00,1012160014.00,9.00,1.00,1.00,1.00,1.00,74.00,49.00,51.00,-49.00,64.00,26.00,147.00
2016859844.00,340.00,20101216.00,1012160014.00,0.00,1.00,1.00,0.00,0.00,121.00,86.00,59.00,-50.00,58.00,64.00,-1.00
2016859845.00,340.00,20101216.00,1012152040.00,9.00,1.00,1.00,1.00,1.00,95.00,73.00,40.00,-11.00,25.00,35.00,141.00
2016859853.00,340.00,20101216.00,1012160003.00,9.00,1.00,1.00,1.00,1.00,99.00,14.00,45.00,-48.00,92.00,56.00,862.00
2016859853.00,340.00,20101216.00,1012160003.00,0.00,1.00,1.00,0.00,0.00,145.00,76.00,49.00,-49.00,93.00,64.00,-1.00
2017274648.00,340.00,20101216.00,1012160005.00,9.00,1.00,1.00,1.00,1.00,96.00,70.00,38.00,-50.00,56.00,24.00,443.00
2017277125.00,340.00,20101216.00,1012152038.00,9.00,1.00,1.00,1.00,1.00,87.00,68.00,35.00,-18.00,52.00,63.00,184.00
2017277130.00,340.00,20101216.00,1012160001.00,9.00,1.00,1.00,1.00,1.00,68.00,46.00,27.00,-45.00,54.00,68.00,265.00
2017277135.00,340.00,20101216.00,1012152043.00,9.00,1.00,1.00,1.00,1.00,76.00,40.00,44.00,-36.00,73.00,33.00,245.00
2017277145.00,340.00,20101216.00,1012160008.00,9.00,1.00,1.00,1.00,1.00,96.00,60.00,38.00,-12.00,43.00,46.00,789.00
2017277154.00,340.00,20101216.00,1012160002.00,9.00,1.00,1.00,1.00,1.00,51.00,24.00,31.00,-51.00,79.00,51.00,322.00
2017277157.00,340.00,20101216.00,1012160004.00,9.00,1.00,1.00,1.00,1.00,63.00,29.00,34.00,-45.00,32.00,33.00,391.00
2017277169.00,340.00,20101216.00,1012160018.00,9.00,1.00,1.00,1.00,1.00,87.00,46.00,41.00,-22.00,71.00,44.00,317.00
2017277171.00,340.00,20101216.00,1012152044.00,9.00,1.00,1.00,1.00,1.00,107.00,73.00,29.00,-25.00,76.00,78.00,446.00
2017277174.00,340.00,20101216.00,1012160012.00,9.00,1.00,1.00,1.00,1.00,71.00,30.00,34.00,-16.00,38.00,56.00,505.00
2017277178.00,340.00,20101216.00,1012160015.00,9.00,1.00,1.00,1.00,1.00,72.00,32.00,41.00,-27.00,64.00,27.00,106.00
2017277182.00,340.00,20101217.00,1012171090.00,0.00,1.00,1.00,0.00,0.00,121.00,95.00,44.00,-61.00,33.00,89.00,-1.00
2017277182.00,340.00,20101217.00,1012171090.00,9.00,1.00,1.00,1.00,1.00,75.00,35.00,36.00,-47.00,35.00,59.00,465.00
2017277186.00,340.00,20101216.00,1012160019.00,9.00,1.00,1.00,1.00,1.00,75.00,30.00,38.00,-14.00,61.00,62.00,189.00
2016796238.00,353.00,20101216.00,1012160044.00,9.00,1.00,1.00,1.00,1.00,128.00,69.00,32.00,-14.00,29.00,39.00,52.00
2016796301.00,353.00,20101216.00,1012160047.00,9.00,1.00,1.00,1.00,1.00,92.00,70.00,36.00,-38.00,83.00,48.00,616.00
2016796313.00,353.00,20101216.00,1012160037.00,9.00,1.00,1.00,1.00,1.00,92.00,78.00,37.00,-3.00,72.00,52.00,521.00
2016796552.00,353.00,20101216.00,1012160035.00,9.00,1.00,1.00,1.00,1.00,92.00,63.00,28.00,-54.00,47.00,47.00,423.00
2016809953.00,353.00,20101216.00,1012160051.00,9.00,1.00,1.00,1.00,1.00,103.00,60.00,46.00,-14.00,50.00,38.00,247.00
2016810219.00,353.00,20101216.00,1012160038.00,9.00,1.00,1.00,1.00,1.00,102.00,75.00,50.00,-45.00,51.00,50.00,123.00
2016859255.00,353.00,20101216.00,1012160027.00,9.00,1.00,1.00,1.00,1.00,77.00,38.00,34.00,-26.00,32.00,37.00,400.00
2016859273.00,353.00,20101216.00,1012160040.00,9.00,1.00,1.00,1.00,1.00,67.00,31.00,45.00,18.00,51.00,46.00,248.00
2016859563.00,353.00,20101216.00,1012160025.00,9.00,1.00,1.00,1.00,1.00,64.00,50.00,50.00,-36.00,96.00,29.00,281.00
2016859567.00,353.00,20101216.00,1012160039.00,9.00,1.00,1.00,1.00,1.00,70.00,18.00,42.00,-6.00,71.00,44.00,194.00
2016859598.00,353.00,20101216.00,1012160042.00,9.00,1.00,1.00,1.00,1.00,110.00,53.00,43.00,-16.00,57.00,49.00,372.00
2016859803.00,353.00,20101216.00,1012160048.00,9.00,1.00,1.00,1.00,1.00,108.00,71.00,29.00,18.00,38.00,62.00,298.00
2016859819.00,353.00,20101216.00,1012160041.00,9.00,1.00,1.00,1.00,1.00,63.00,35.00,43.00,-19.00,68.00,40.00,296.00
2016859821.00,353.00,20101216.00,1012160036.00,9.00,1.00,1.00,1.00,1.00,69.00,30.00,35.00,-16.00,39.00,62.00,61.00
2016859832.00,353.00,20101216.00,1012160022.00,9.00,1.00,1.00,1.00,1.00,118.00,76.00,26.00,-44.00,41.00,58.00,165.00
2016861996.00,353.00,20101216.00,1012160028.00,9.00,1.00,1.00,1.00,1.00,53.00,29.00,61.00,-3.00,41.00,47.00,87.00
2016862184.00,353.00,20101216.00,1012160029.00,9.00,1.00,1.00,1.00,1.00,94.00,52.00,31.00,14.00,68.00,71.00,303.00
2017274698.00,353.00,20101216.00,1012160030.00,0.00,1.00,1.00,0.00,0.00,134.00,105.00,36.00,-22.00,62.00,34.00,-1.00
2017274698.00,353.00,20101216.00,1012160030.00,9.00,1.00,1.00,1.00,1.00,103.00,82.00,26.00,-24.00,53.00,74.00,371.00
2017277151.00,353.00,20101216.00,1012160026.00,0.00,1.00,1.00,0.00,0.00,114.00,87.00,50.00,-39.00,77.00,62.00,-1.00
2017277151.00,353.00,20101216.00,1012160026.00,9.00,1.00,1.00,1.00,1.00,96.00,79.00,38.00,-38.00,85.00,42.00,657.00
2017277160.00,353.00,20101216.00,1012160043.00,0.00,1.00,1.00,0.00,0.00,152.00,128.00,48.00,12.00,110.00,39.00,-1.00
2017277160.00,353.00,20101216.00,1012160043.00,9.00,1.00,1.00,1.00,1.00,89.00,57.00,57.00,9.00,78.00,41.00,555.00
2017277161.00,353.00,20101216.00,1012160023.00,9.00,1.00,1.00,1.00,1.00,73.00,55.00,41.00,-29.00,48.00,49.00,324.00
2017277170.00,353.00,20101216.00,1012160033.00,9.00,1.00,1.00,1.00,1.00,74.00,55.00,28.00,-42.00,43.00,48.00,638.00
2017277177.00,353.00,20101216.00,1012160031.00,9.00,1.00,1.00,1.00,1.00,116.00,64.00,65.00,-38.00,70.00,31.00,423.00
2017277183.00,353.00,20101216.00,1012160034.00,9.00,1.00,1.00,1.00,1.00,84.00,38.00,28.00,-31.00,30.00,55.00,472.00
2017031464.00,340.00,20101222.00,1012221334.00,9.00,1.00,1.00,1.00,1.00,95.00,75.00,49.00,30.00,36.00,42.00,147.00
2017031465.00,340.00,20101222.00,1012221333.00,9.00,1.00,1.00,1.00,1.00,63.00,36.00,49.00,-11.00,50.00,44.00,347.00
2017031561.00,340.00,20101222.00,1012221344.00,9.00,1.00,1.00,1.00,1.00,112.00,82.00,26.00,-3.00,48.00,50.00,272.00
2017031595.00,340.00,20101222.00,1012221336.00,9.00,1.00,1.00,1.00,1.00,62.00,28.00,31.00,-6.00,75.00,29.00,374.00
2017031596.00,340.00,20101222.00,1012221349.00,9.00,1.00,1.00,1.00,1.00,70.00,59.00,42.00,-8.00,39.00,46.00,134.00
2017031602.00,340.00,20101222.00,1012221355.00,0.00,1.00,1.00,0.00,0.00,141.00,111.00,40.00,-7.00,59.00,64.00,-1.00
2017031602.00,340.00,20101222.00,1012221355.00,9.00,1.00,1.00,1.00,1.00,110.00,82.00,37.00,-14.00,53.00,23.00,222.00
2017031607.00,340.00,20101222.00,1012221342.00,9.00,1.00,1.00,1.00,1.00,87.00,54.00,38.00,-8.00,39.00,54.00,83.00
2017031610.00,340.00,20101222.00,1012221343.00,9.00,1.00,1.00,1.00,1.00,52.00,17.00,36.00,-7.00,34.00,48.00,360.00
2017031619.00,340.00,20101222.00,1012221337.00,9.00,1.00,1.00,1.00,1.00,60.00,33.00,47.00,-9.00,73.00,55.00,263.00
2017031620.00,340.00,20101222.00,1012221351.00,9.00,1.00,1.00,1.00,1.00,64.00,20.00,28.00,-11.00,52.00,33.00,529.00
2017031623.00,340.00,20101222.00,1012221345.00,9.00,1.00,1.00,1.00,1.00,89.00,51.00,23.00,-4.00,26.00,36.00,485.00
2017031631.00,340.00,20101222.00,1012221341.00,9.00,1.00,1.00,1.00,1.00,48.00,21.00,29.00,-10.00,35.00,40.00,175.00
2017031825.00,340.00,20101222.00,1012221357.00,9.00,1.00,1.00,1.00,1.00,108.00,74.00,31.00,-12.00,40.00,57.00,265.00
2017031906.00,340.00,20101222.00,1012221359.00,9.00,1.00,1.00,1.00,1.00,80.00,37.00,51.00,-7.00,49.00,36.00,453.00
2017224291.00,340.00,20101222.00,1012221350.00,9.00,1.00,1.00,1.00,1.00,58.00,40.00,26.00,-9.00,43.00,26.00,305.00
2017224301.00,340.00,20101222.00,1012221354.00,9.00,1.00,1.00,1.00,1.00,64.00,28.00,31.00,-6.00,87.00,33.00,135.00
2017224305.00,340.00,20101222.00,1012221358.00,9.00,1.00,1.00,1.00,1.00,64.00,45.00,39.00,-19.00,33.00,47.00,431.00
2017224309.00,340.00,20101222.00,1012221363.00,9.00,1.00,1.00,1.00,1.00,87.00,60.00,21.00,-3.00,38.00,39.00,444.00
2017224452.00,340.00,20101222.00,1012221338.00,9.00,1.00,1.00,1.00,1.00,86.00,38.00,46.00,-4.00,41.00,38.00,110.00
2017224476.00,340.00,20101222.00,1012221346.00,9.00,1.00,1.00,1.00,1.00,67.00,53.00,27.00,-8.00,38.00,45.00,141.00
2017224490.00,340.00,20101222.00,1012221335.00,0.00,1.00,1.00,0.00,0.00,123.00,109.00,31.00,-24.00,46.00,56.00,-1.00
2017224490.00,340.00,20101222.00,1012221335.00,9.00,1.00,1.00,1.00,1.00,103.00,85.00,38.00,-24.00,37.00,30.00,703.00
2017224492.00,340.00,20101222.00,1012221339.00,9.00,1.00,1.00,1.00,1.00,114.00,72.00,52.00,-12.00,42.00,58.00,334.00
2017224539.00,340.00,20101222.00,1012221347.00,9.00,1.00,1.00,1.00,1.00,67.00,42.00,24.00,-4.00,51.00,38.00,289.00
2017229508.00,340.00,20101222.00,1012221352.00,9.00,1.00,1.00,1.00,1.00,92.00,61.00,38.00,-7.00,35.00,38.00,294.00
2017229517.00,340.00,20101222.00,1012221340.00,9.00,1.00,1.00,1.00,1.00,61.00,34.00,33.00,-3.00,60.00,40.00,48.00
2017229537.00,340.00,20101222.00,1012221362.00,9.00,1.00,1.00,1.00,1.00,109.00,85.00,54.00,-29.00,72.00,29.00,636.00
2017277133.00,340.00,20101222.00,1012221356.00,0.00,1.00,1.00,0.00,0.00,165.00,135.00,45.00,-31.00,34.00,77.00,-1.00
2017277133.00,340.00,20101222.00,1012221356.00,0.00,1.00,1.00,0.00,0.00,135.00,106.00,39.00,-38.00,49.00,60.00,-1.00
2017277148.00,340.00,20101222.00,1012221364.00,9.00,1.00,1.00,1.00,1.00,103.00,72.00,23.00,-31.00,71.00,49.00,519.00
2017277187.00,340.00,20101222.00,1012221360.00,0.00,1.00,1.00,0.00,0.00,115.00,95.00,40.00,-12.00,43.00,58.00,-1.00
2017277187.00,340.00,20101222.00,1012221360.00,0.00,1.00,1.00,0.00,0.00,160.00,140.00,42.00,-18.00,52.00,72.00,-1.00
2017024538.00,353.00,20101222.00,1012221380.00,9.00,1.00,1.00,1.00,1.00,76.00,38.00,35.00,-7.00,28.00,55.00,241.00
2017024604.00,353.00,20101222.00,1012221373.00,9.00,1.00,1.00,1.00,1.00,83.00,19.00,32.00,-5.00,30.00,48.00,346.00
2017031436.00,353.00,20101222.00,1012221385.00,9.00,1.00,1.00,1.00,1.00,70.00,38.00,30.00,7.00,36.00,58.00,362.00
2017031440.00,353.00,20101223.00,1012221383.00,9.00,1.00,1.00,1.00,1.00,113.00,77.00,33.00,-7.00,31.00,50.00,548.00
2017031440.00,353.00,20101222.00,1012221383.00,0.00,1.00,1.00,0.00,0.00,134.00,94.00,18.00,-3.00,49.00,52.00,-1.00
2017031475.00,353.00,20101222.00,1012221381.00,9.00,1.00,1.00,1.00,1.00,83.00,47.00,49.00,-6.00,74.00,56.00,175.00
2017031479.00,353.00,20101222.00,1012221386.00,9.00,1.00,1.00,1.00,1.00,73.00,51.00,29.00,-4.00,51.00,72.00,190.00
2017031577.00,353.00,20101222.00,1012221376.00,9.00,1.00,1.00,1.00,1.00,106.00,72.00,44.00,-13.00,42.00,46.00,219.00
2017031586.00,353.00,20101222.00,1012221370.00,9.00,1.00,1.00,1.00,1.00,92.00,49.00,51.00,-10.00,77.00,44.00,226.00
2017031614.00,353.00,20101222.00,1012221368.00,9.00,1.00,1.00,1.00,1.00,105.00,81.00,37.00,-8.00,54.00,60.00,237.00
2017031622.00,353.00,20101222.00,1012221375.00,9.00,1.00,1.00,1.00,1.00,79.00,61.00,36.00,-8.00,65.00,47.00,71.00
2017031622.00,353.00,20101222.00,1012221375.00,9.00,1.00,1.00,1.00,1.00,79.00,61.00,36.00,-8.00,65.00,47.00,71.00
2017031830.00,353.00,20101222.00,1012221366.00,9.00,1.00,1.00,1.00,1.00,102.00,42.00,35.00,-9.00,64.00,50.00,275.00
2017031830.00,353.00,20101222.00,1012221366.00,9.00,1.00,1.00,1.00,1.00,102.00,42.00,35.00,-9.00,64.00,50.00,275.00
2017277159.00,353.00,20101222.00,1012221369.00,9.00,1.00,1.00,1.00,1.00,67.00,40.00,47.00,-11.00,52.00,58.00,320.00
2017024050.00,338.00,20101229.00,1012290075.00,9.00,1.00,1.00,1.00,1.00,84.00,55.00,23.00,12.00,35.00,43.00,369.00
2017024091.00,338.00,20101229.00,1012290076.00,0.00,1.00,1.00,0.00,0.00,135.00,116.00,31.00,9.00,57.00,32.00,-1.00
2017024091.00,338.00,20101229.00,1012290076.00,0.00,1.00,1.00,0.00,0.00,147.00,124.00,25.00,14.00,35.00,59.00,-1.00
2017024091.00,338.00,20101229.00,1012290132.00,0.00,1.00,1.00,0.00,0.00,103.00,89.00,29.00,-7.00,60.00,34.00,-1.00
2017024091.00,338.00,20101229.00,1012290132.00,0.00,1.00,1.00,0.00,0.00,144.00,124.00,28.00,9.00,37.00,60.00,-1.00
2017024091.00,338.00,20101229.00,1012290141.00,9.00,1.00,1.00,1.00,1.00,80.00,48.00,37.00,-9.00,28.00,68.00,210.00
2017024833.00,338.00,20101229.00,1012290077.00,0.00,1.00,1.00,1.00,0.00,59.00,16.00,35.00,7.00,51.00,49.00,353.00
2017024833.00,338.00,20101229.00,1012290077.00,0.00,1.00,1.00,1.00,0.00,85.00,45.00,38.00,9.00,44.00,51.00,460.00
2017024833.00,338.00,20101229.00,1012290100.00,9.00,1.00,1.00,1.00,1.00,70.00,22.00,35.00,1.00,79.00,23.00,152.00
